source,record_id,supplier,inspector,date,cc,model,color,po,po_qty,glove_type,order_type,sampling_size,critical_defects,major_defects,minor_defects,defect_qty,result,result_raw,gtd_issue,visual_issue,functional_issue,liner_issue,size_issue,important_issue,gtd_defects,visual_defects,functional_defects,liner_defects,size_defects,defect_rate,month,risk_level,has_defect,is_fail
Jiandaoyun Gloves / ZX FQC,69354a84f744c61231570b2b,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2025-12-06 16:00:00+00:00,347696,8871728,黑色,5501514782,90.0,滑雪,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-12,Low,False,False
Jiandaoyun Gloves / ZX FQC,69368ecbf25f0f2f7865c859,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-12-07 16:00:00+00:00,309007,8551128,黑色,1063268831,180.0,滑雪,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,线头   指根死邹,nan,nan,0,nan,0.0,2.0,0.0,0.0,0.0,0.4,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,69369380ec88a5c684b6a95c,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-12-07 16:00:00+00:00,347696,8871727,米白,1063268685,2052.0,滑雪,replenishment翻单,8.0,0.0,2.0,3.0,5.0,PASS,PASS合格,nan,线头  指根有皱   脏污,nan,nan,0,0,0.0,5.0,0.0,0.0,0.0,0.625,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6936acf484fbf52d7b855707,49425 SHANDONG JIANHUA ZHONGXING GLO,李秀玲,2025-12-07 16:00:00+00:00,347696,8871728,黑色,5501514782,90.0,滑雪,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-12,Low,False,False
Jiandaoyun Gloves / ZX FQC,6936ad10f9abbd208499fe0d,49425 SHANDONG JIANHUA ZHONGXING GLO,李秀玲,2025-12-07 16:00:00+00:00,309007,8551128,黑色,5501516064,120.0,滑雪,replenishment翻单,3.0,0.0,0.0,1.0,1.0,PASS,PASS合格,nan,整烫不良,nan,nan,nan,整烫不良,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6936ad1e4b1ea35cc227bb0b,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2025-12-07 16:00:00+00:00,347696,8871728,黑色,4523738623,42.0,滑雪,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-12,Low,False,False
Jiandaoyun Gloves / ZX FQC,6936ad3d268a736f4bad2e98,49425 SHANDONG JIANHUA ZHONGXING GLO,李秀玲,2025-12-07 16:00:00+00:00,309007,8551128,黑色,5501578151,180.0,滑雪,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,指叉起皱，整烫不良,nan,nan,nan,指叉起皱，整烫不良,0.0,2.0,0.0,0.0,0.0,0.4,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6936ad5bf04e2a77fb17f0bb,49425 SHANDONG JIANHUA ZHONGXING GLO,李秀玲,2025-12-07 16:00:00+00:00,335330,8655827,丈青,1063259927,696.0,单层,replenishment翻单,5.0,0.0,1.0,3.0,4.0,PASS,PASS合格,nan,边町起皱，线头,nan,nan,nan,边町起皱,0.0,4.0,0.0,0.0,0.0,0.8,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6936ad7d4068d0700b3f9a2e,49425 SHANDONG JIANHUA ZHONGXING GLO,李秀玲,2025-12-07 16:00:00+00:00,335330,8655827,丈青,1063253969,288.0,单层,replenishment翻单,5.0,0.0,1.0,2.0,3.0,PASS,PASS合格,nan,边町起皱，线头,nan,nan,nan,边町起皱,0.0,3.0,0.0,0.0,0.0,0.6,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6936c53150988e0b50cc6172,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2025-12-07 16:00:00+00:00,309192,8738689,青绿色,4523599679,1080.0,滑雪,replenishment翻单,5.0,2.0,3.0,0.0,5.0,PASS,PASS合格,nan,指根有皱，町缝吃丝不匀，露复棉线，线头,nan,nan,nan,nan,0.0,5.0,0.0,0.0,0.0,1.0,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6937b36fe95235e30bd206d8,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-12-08 16:00:00+00:00,343239,8771295,浅灰,4523461701,240.0,单层,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,止口不良、线头,nan,nan,nan,止口不良、线头,0.0,2.0,0.0,0.0,0.0,0.4,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6937b3b23e0b0159b3a5ad09,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-12-08 16:00:00+00:00,343239,8829988,深灰,4523434721,240.0,单层,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,标倒回针不牢、线头,nan,nan,nan,标倒回针不牢、线头,0.0,2.0,0.0,0.0,0.0,0.4,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6937bb79fb05807f1c7522af,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-12-08 16:00:00+00:00,347385,8843995,灰色,4523768403,96.0,滑雪,replenishment翻单,3.0,0.0,0.0,1.0,1.0,PASS,PASS合格,nan,线头,nan,nan,nan,拇指凹、线头,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6937ca47b05631cdc76647d8,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-12-08 16:00:00+00:00,305595,8530327,黑色,1063264452,144.0,滑雪,replenishment翻单,3.0,0.0,0.0,1.0,1.0,PASS,PASS合格,nan,线头,nan,nan,nan,线头,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6937d11dfc803bf25fa28861,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-12-08 16:00:00+00:00,335330,8655827,蓝色,4523804759,78.0,单层,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,第一次检验不合格，翻验后重新查验合格,0.0,0.0,0.0,0.0,0.0,0.0,2025-12,Low,False,False
Jiandaoyun Gloves / ZX FQC,6937d1633753fbb058b6e73b,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-12-08 16:00:00+00:00,305595,8530327,黑色,4522633084,288.0,滑雪,replenishment翻单,5.0,0.0,1.0,2.0,3.0,PASS,PASS合格,nan,线头  明线距边不匀,nan,nan,nan,nan,0.0,3.0,0.0,0.0,0.0,0.6,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6937f8729e40ae1a015ce681,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2025-12-08 16:00:00+00:00,347696,8871729,蓝色,1063268136,606.0,滑雪,replenishment翻单,5.0,0.0,2.0,3.0,5.0,PASS,PASS合格,nan,指根有皱，堆积，露复棉线，线头,nan,nan,nan,nan,0.0,5.0,0.0,0.0,0.0,1.0,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,69380d8e3645edee5d476b25,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2025-12-08 16:00:00+00:00,347696,8937395,绿色,4523763464,1164.0,滑雪,replenishment翻单,5.0,2.0,3.0,0.0,5.0,PASS,PASS合格,nan,指根有皱，缝份不匀，露异色线，线头,nan,nan,nan,nan,0.0,5.0,0.0,0.0,0.0,1.0,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,69393b48732545a5dc2ac8e1,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-12-09 16:00:00+00:00,330572,8615465,黑,1063263803,192.0,半指,implantation头单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,线头,nan,nan,nan,线头 脏污,0.0,2.0,0.0,0.0,0.0,0.4,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,69395647ea96a8e9257280dd,49425 SHANDONG JIANHUA ZHONGXING GLO,李秀玲,2025-12-09 16:00:00+00:00,347696,8937395,绿色,4523763464,1164.0,滑雪,replenishment翻单,5.0,0.0,1.0,2.0,3.0,PASS,PASS合格,nan,nan,nan,nan,nan,指叉起皱,0.0,3.0,0.0,0.0,0.0,0.6,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,693956574406921a3af5882d,49425 SHANDONG JIANHUA ZHONGXING GLO,李秀玲,2025-12-09 16:00:00+00:00,309192,8738689,蓝色,4523599679,1080.0,滑雪,replenishment翻单,5.0,0.0,2.0,3.0,5.0,PASS,PASS合格,nan,指叉起皱，指尖不圆顺，线头,nan,nan,0,指叉起皱，指尖不圆顺,0.0,5.0,0.0,0.0,0.0,1.0,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6939568b883416b5c89ad1c9,49425 SHANDONG JIANHUA ZHONGXING GLO,李秀玲,2025-12-09 16:00:00+00:00,343239,8771295,浅灰,4523461701,240.0,单层,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,扭指，指尖不圆顺,nan,nan,nan,扭指，指尖不圆顺,0.0,2.0,0.0,0.0,0.0,0.4,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,693956c3dd6c1f4e2e65c88f,49425 SHANDONG JIANHUA ZHONGXING GLO,李秀玲,2025-12-09 16:00:00+00:00,305595,8530327,黑色,1063264452,144.0,滑雪,replenishment翻单,3.0,0.0,0.0,1.0,1.0,PASS,PASS合格,nan,线头,nan,nan,nan,线头,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,693a327f07ddafb910cd6e56,49425 SHANDONG JIANHUA ZHONGXING GLO,韩永红/3rd,2025-12-10 16:00:00+00:00,330572,8615465,黑,1063263803,192.0,半指,implantation头单,5.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12,Low,False,False
Jiandaoyun Gloves / ZX FQC,693a9e96a6e0b7ea9ab0951e,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-12-10 16:00:00+00:00,308787,8549940,黑色,4523760871,180.0,半指,replenishment翻单,5.0,0.0,0.0,1.0,1.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.2,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,693acdfa02dfe600370f6c96,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-12-10 16:00:00+00:00,330572,8615465,黑,4523313684,96.0,半指,replenishment翻单,3.0,0.0,0.0,1.0,1.0,PASS,PASS合格,nan,线头,nan,nan,nan,线头,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,693aceb8c9ea743dfefa8599,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-12-10 16:00:00+00:00,343239,8829988,深灰,4523495262,60.0,单层,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-12,Low,False,False
Jiandaoyun Gloves / ZX FQC,693acf65c537129ebbdddccb,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-12-10 16:00:00+00:00,343239,8771295,浅灰,4523499899,60.0,单层,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-12,Low,False,False
Jiandaoyun Gloves / ZX FQC,693b61c2fc7647e3c762a286,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-12-10 16:00:00+00:00,325084,8585145,黑,4523753861,4528.0,单层,replenishment翻单,8.0,0.0,3.0,6.0,9.0,PASS,PASS合格,nan,线头   扭指、明线距边不匀,nan,nan,nan,线头   扭指、明线距边不匀,0.0,9.0,0.0,0.0,0.0,1.125,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,693b986cbd93485364fad121,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2025-12-11 16:00:00+00:00,309007,8551128,黑色,4523850382,1320.0,滑雪,replenishment翻单,8.0,0.0,3.0,5.0,8.0,PASS,PASS合格,nan,指根有皱，吃丝不匀，露复棉线，线头,nan,nan,nan,nan,0.0,8.0,0.0,0.0,0.0,1.0,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,693bf11bff5ed1363683ccf0,49425 SHANDONG JIANHUA ZHONGXING GLO,李秀玲,2025-12-11 16:00:00+00:00,325084,8585145,黑色,4523753861,4528.0,单层,replenishment翻单,8.0,0.0,4.0,4.0,8.0,PASS,PASS合格,nan,扭指，断线，爆口，指尖不圆顺，线头,nan,nan,nan,扭指，断线,0.0,8.0,0.0,0.0,0.0,1.0,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,693bf12fed1ce2bf01f1b751,49425 SHANDONG JIANHUA ZHONGXING GLO,李秀玲,2025-12-11 16:00:00+00:00,343239,8829988,深灰,4523495262,60.0,单层,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-12,Low,False,False
Jiandaoyun Gloves / ZX FQC,693bf15bb129bcc419f599ed,49425 SHANDONG JIANHUA ZHONGXING GLO,李秀玲,2025-12-11 16:00:00+00:00,343239,8771295,浅灰,4523499899,60.0,单层,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-12,Low,False,False
Jiandaoyun Gloves / ZX FQC,693bf17e317d76bf30fbd803,49425 SHANDONG JIANHUA ZHONGXING GLO,李秀玲,2025-12-11 16:00:00+00:00,343239,8829988,深灰,4523434721,240.0,单层,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,扭指，指尖不圆顺,nan,nan,nan,扭指，指尖不圆顺,0.0,2.0,0.0,0.0,0.0,0.4,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,693d533d5e21f3bafafab5a4,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2025-12-12 16:00:00+00:00,347696,8871728,黑色,4522898726,990.0,滑雪,replenishment翻单,5.0,0.0,2.0,3.0,5.0,PASS,PASS合格,nan,指根有皱，堆积，线头,nan,nan,nan,nan,0.0,5.0,0.0,0.0,0.0,1.0,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,693d64dc77cc2a3ccfff0956,49425 SHANDONG JIANHUA ZHONGXING GLO,李秀玲,2025-12-11 16:00:00+00:00,308787,8549940,黑色,4523760871,180.0,半指,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,断线，毛边,nan,nan,nan,nan,0.0,2.0,0.0,0.0,0.0,0.4,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,693d64ea292e985b37acaf81,49425 SHANDONG JIANHUA ZHONGXING GLO,李秀玲,2025-12-11 16:00:00+00:00,330572,8615465,黑,4523313684,96.0,半指,replenishment翻单,3.0,0.0,0.0,1.0,1.0,PASS,PASS合格,nan,线头,nan,nan,nan,线头,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,693e422a7685bf2f9f5974ca,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2025-12-12 16:00:00+00:00,347696,8871729,蓝色,1063268137,1134.0,滑雪,replenishment翻单,5.0,0.0,2.0,3.0,5.0,PASS,PASS合格,nan,指根有皱，线头,nan,nan,nan,nan,0.0,5.0,0.0,0.0,0.0,1.0,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,693e57094581c6d16a494630,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-12-13 16:00:00+00:00,330572,8615465,黑,4523747956,384.0,半指,replenishment翻单,5.0,0.0,1.0,2.0,3.0,PASS,PASS合格,nan,脏污、线头,nan,nan,nan,脏污、线头,0.0,3.0,0.0,0.0,0.0,0.6,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,693eb7c4d26fdc83db111f72,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-12-13 16:00:00+00:00,333549,8647342,浅灰,4523792189,60.0,半指,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-12,Low,False,False
Jiandaoyun Gloves / ZX FQC,693eb8d8237e17654297402f,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-12-13 16:00:00+00:00,333549,8647342,浅灰,4523365184,90.0,半指,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-12,Low,False,False
Jiandaoyun Gloves / ZX FQC,693eb9ee5adb62b8433e3355,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2025-12-13 16:00:00+00:00,306373,8543179,黑色,4523386130,1800.0,滑雪,replenishment翻单,8.0,0.0,3.0,4.0,7.0,PASS,PASS合格,nan,袖口重线不一致，线迹宽窄不匀，缝份吃丝不匀，线头,nan,nan,nan,nan,0.0,7.0,0.0,0.0,0.0,0.875,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,693f52a6f9e0bd7f968ce214,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-12-11 16:00:00+00:00,339779,8940152,紫色,4523866472,60.0,滑雪,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,0,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-12,Low,False,False
Jiandaoyun Gloves / ZX FQC,693f6ff117a021e55c5687a3,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-12-12 16:00:00+00:00,356209,8901065,黑色,4523287614,216.0,半指,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,线头 腰带刺刺外露,nan,nan,nan,nan,0.0,2.0,0.0,0.0,0.0,0.4,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,693f7275bfc054c617fcb421,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-12-13 16:00:00+00:00,347696,8871727,白色,1063268686,1386.0,滑雪,replenishment翻单,8.0,0.0,2.0,3.0,5.0,PASS,PASS合格,nan,指根起皱，勾纱，脏污，定位线外露，线头,nan,nan,nan,nan,0.0,5.0,0.0,0.0,0.0,0.625,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,69400ee1c604fb332cbdcc25,49425 SHANDONG JIANHUA ZHONGXING GLO,李秀玲,2025-12-14 16:00:00+00:00,306373,8543179,黑色,4523386130,1800.0,滑雪,replenishment翻单,8.0,0.0,5.0,4.0,9.0,FAIL,FAIL不合格,nan,洗标错页，洗标少页，边町起皱，线头,nan,nan,nan,洗标少页，洗标错页，边町起皱,0.0,9.0,0.0,0.0,0.0,1.125,2025-12,Critical,True,True
Jiandaoyun Gloves / ZX FQC,69400fb2a815ce12c617581e,49425 SHANDONG JIANHUA ZHONGXING GLO,李秀玲,2025-12-14 16:00:00+00:00,306373,8543179,黑色,4523386130,1800.0,滑雪,replenishment翻单,8.0,0.0,2.0,3.0,5.0,PASS,PASS after re-check重验合格,nan,边町起皱，线头,nan,nan,nan,边町起皱,0.0,5.0,0.0,0.0,0.0,0.625,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,69401513a815ce12c61aecdd,49425 SHANDONG JIANHUA ZHONGXING GLO,李秀玲,2025-12-14 16:00:00+00:00,356209,8901065,黑色,4523287614,216.0,半指,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,止口太小，线头,nan,nan,nan,止口太小，线头,0.0,2.0,0.0,0.0,0.0,0.4,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,69401528a815ce12c61b08af,49425 SHANDONG JIANHUA ZHONGXING GLO,李秀玲,2025-12-14 16:00:00+00:00,330572,8615465,黑,4523747956,384.0,半指,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,线头,nan,nan,nan,线头,0.0,2.0,0.0,0.0,0.0,0.4,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6940154c82c9edca88b77ae2,49425 SHANDONG JIANHUA ZHONGXING GLO,李秀玲,2025-12-14 16:00:00+00:00,333549,8647342,浅灰,4523365184,90.0,半指,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-12,Low,False,False
Jiandaoyun Gloves / ZX FQC,69410b86486ea3878012667c,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-12-12 16:00:00+00:00,339223,8738791,深灰,1063268786,4680.0,单层,replenishment翻单,8.0,0.0,3.0,6.0,9.0,PASS,PASS合格,nan,线头     明线距边不匀，手指形状不好，松紧带包边不良,nan,nan,nan,nan,0.0,9.0,0.0,0.0,0.0,1.125,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6941481efb31c41cfb77ea85,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2025-12-15 16:00:00+00:00,347696,8937395,绿色,4523789936,852.0,滑雪,replenishment翻单,5.0,0.0,2.0,3.0,5.0,PASS,PASS合格,nan,指根有皱，缝份不匀，线头,nan,nan,nan,nan,0.0,5.0,0.0,0.0,0.0,1.0,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,694151dc1fec42d1fca86b30,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2025-12-15 16:00:00+00:00,309192,8738689,青绿色,4523590298,660.0,滑雪,replenishment翻单,5.0,0.0,2.0,3.0,5.0,PASS,PASS合格,nan,指根有皱，缝份不匀，露异色线，线头,nan,nan,nan,nan,0.0,5.0,0.0,0.0,0.0,1.0,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,694278f16d3f763c2894a167,49425 SHANDONG JIANHUA ZHONGXING GLO,李秀玲,2025-12-16 16:00:00+00:00,347696,8871728,黑色,4522898726,990.0,滑雪,replenishment翻单,5.0,0.0,1.0,3.0,4.0,PASS,PASS合格,nan,指叉起皱，脏污，线头,nan,nan,nan,指叉起皱,0.0,4.0,0.0,0.0,0.0,0.8,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6942792327e7ae3b70fcd0c2,49425 SHANDONG JIANHUA ZHONGXING GLO,李秀玲,2025-12-16 16:00:00+00:00,309192,8738689,蓝色,4523590298,660.0,滑雪,replenishment翻单,5.0,0.0,2.0,3.0,5.0,PASS,PASS合格,nan,指叉起皱，指尖不圆顺，脏污，线头,nan,nan,0,指叉起皱，指尖不圆顺,0.0,5.0,0.0,0.0,0.0,1.0,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,694289d40863dbba0737e3a4,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-12-16 16:00:00+00:00,347385,8843995,灰色,4523789095,224.0,滑雪,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,线头    拇指凹,nan,nan,nan,拇指凹、线头,0.0,2.0,0.0,0.0,0.0,0.4,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6943aa2e18fc564b364bb4b0,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-12-17 16:00:00+00:00,335330,8655827,丈青,4523862852,156.0,单层,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,边町起皱，线头,nan,nan,nan,边町起皱,0.0,2.0,0.0,0.0,0.0,0.4,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6943b767e19a68891ac9a4ed,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-12-17 16:00:00+00:00,347385,8843995,灰色,4523872667,192.0,滑雪,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,线头    拇指凹,nan,nan,nan,拇指凹、线头,0.0,2.0,0.0,0.0,0.0,0.4,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6943c808cfea565c8c09266f,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-12-17 16:00:00+00:00,347696,8871727,白色,4523907954,744.0,滑雪,replenishment翻单,5.0,0.0,2.0,3.0,5.0,PASS,PASS合格,nan,线头   线迹不和  漏封边线,nan,nan,nan,nan,0.0,5.0,0.0,0.0,0.0,1.0,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6943d8ebdcadb1de86e99b0d,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2025-12-17 16:00:00+00:00,309007,8551128,黑色,4523907976,1260.0,滑雪,replenishment翻单,8.0,0.0,3.0,3.0,6.0,PASS,PASS合格,nan,指根有皱堆积，扭指，线头,nan,nan,nan,nan,0.0,6.0,0.0,0.0,0.0,0.75,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6943df6e048d307dd685ffda,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2025-12-17 16:00:00+00:00,347696,8937395,绿色,4523862779,48.0,滑雪,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-12,Low,False,False
Jiandaoyun Gloves / ZX FQC,6943f1e3dbb7084b713222e6,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2025-12-17 16:00:00+00:00,347696,8871729,蓝黑色,4523906840,372.0,滑雪,replenishment翻单,5.0,0.0,1.0,2.0,3.0,PASS,PASS合格,nan,指根有皱，线头,nan,nan,nan,nan,0.0,3.0,0.0,0.0,0.0,0.6,2025-12,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6944f9db2abd190c34038456,49425 SHANDONG JIANHUA ZHONGXING GLO,韩永红/3rd,2025-12-17 16:00:00+00:00,347385,8843995,灰,4523789095,224.0,滑雪,replenishment翻单,5.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12,Low,False,False
Jiandaoyun Gloves / ZX FQC,694661d6ab71f1422a18668e,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-12-19 16:00:00+00:00,333549,8647342,浅灰,4523877468,30.0,半指,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-12,Low,False,False
Jiandaoyun Gloves / ZX FQC,69466d3276b3b8fa5dd4ae40,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-12-18 16:00:00+00:00,335330,8655827,蓝色,1063259956,456.0,单层,replenishment翻单,5.0,0.0,1.0,2.0,3.0,PASS,PASS合格,nan,线头     暴开  袖口重线不良,nan,nan,nan,nan,0.0,3.0,0.0,0.0,0.0,0.6,2025-12,Critical,True,False
